Index	Visited	Standard	Reference Number	Title	URL	Image Path	Image Downloaded
4730	False	IEC 60417	5477A	Electronic image, cancel	iso.org/obp/ui/#iec:grs:60417:5477A	https://www.iso.org/obp/graphics/grs/c2687cda-ba20-438d-a2b2-1314168753b1_	True
4731	False	IEC 60417	5477B	Electronic image, cancel	iso.org/obp/ui/#iec:grs:60417:5477B	https://www.iso.org/obp/graphics/grs/40fdfa7f-5b1f-4df9-b613-51c4ef43b9d5_	True
4732	False	IEC 60417	5478	Page enlargement	iso.org/obp/ui/#iec:grs:60417:5478	https://www.iso.org/obp/graphics/grs/00d04d95-e7a8-4330-a4a8-d78c24badf6d_	True
4733	False	IEC 60417	5480	TV and text mixed	iso.org/obp/ui/#iec:grs:60417:5480	https://www.iso.org/obp/graphics/grs/25d18031-ae0b-43bb-9e1c-689390bcaf56_	True
4734	False	IEC 60417	5483	Page number down	iso.org/obp/ui/#iec:grs:60417:5483	https://www.iso.org/obp/graphics/grs/8dd209e9-2362-4dea-857d-bdb87ba4809f_	True
4735	False	IEC 60417	5483-1994	Page number down	iso.org/obp/ui/#iec:grs:60417:5483-1994	https://www.iso.org/obp/graphics/grs/a2b79d08-1c2a-4c23-a026-c0b4d9a4884b_	True
4736	False	IEC 60417	5484	Page number up	iso.org/obp/ui/#iec:grs:60417:5484	https://www.iso.org/obp/graphics/grs/49a777be-678b-49cd-bf02-b27a195ad981_	True
4737	False	IEC 60417	5484-1994	Page number up	iso.org/obp/ui/#iec:grs:60417:5484-1994	https://www.iso.org/obp/graphics/grs/9f27abff-9561-4373-96ca-bb95a4e3ca21_	True
4738	False	IEC 60417	5487	Video data	iso.org/obp/ui/#iec:grs:60417:5487	https://www.iso.org/obp/graphics/grs/247bff11-d902-41e8-80c9-8a1ceb36d530_	True
4739	False	IEC 60417	5490	Enlargement of the cooking zone, concentric	iso.org/obp/ui/#iec:grs:60417:5490	https://www.iso.org/obp/graphics/grs/b7e2220b-31c0-404d-bd3a-68e6e1cb9668_	True
4740	False	IEC 60417	5491	Enlargement of the cooking zone, eccentric	iso.org/obp/ui/#iec:grs:60417:5491	https://www.iso.org/obp/graphics/grs/bbf26259-43cb-4037-94e2-79313bc86fa1_	True
4741	False	IEC 60417	5492	Enlargement of the cooking zone, oval	iso.org/obp/ui/#iec:grs:60417:5492	https://www.iso.org/obp/graphics/grs/9b5621b5-d611-491b-97f0-53bc83035932_	True
4742	False	IEC 60417	5493	Enlargement of the cooking zone, bilateral	iso.org/obp/ui/#iec:grs:60417:5493	https://www.iso.org/obp/graphics/grs/fb58de0d-053c-427d-a386-30e4d399b0af_	True
4743	False	IEC 60417	5495	Return to an initial state	iso.org/obp/ui/#iec:grs:60417:5495	https://www.iso.org/obp/graphics/grs/9088b82b-e5ff-4ebd-a904-bfefed8d112e_	True
4744	False	IEC 60417	5498	Short code dialling	iso.org/obp/ui/#iec:grs:60417:5498	https://www.iso.org/obp/graphics/grs/10f10cdb-3737-4f7b-94a7-f0e71932bc17_	True
4745	False	IEC 60417	5499	Basic diversion	iso.org/obp/ui/#iec:grs:60417:5499	https://www.iso.org/obp/graphics/grs/624d5c67-03d7-454e-b438-743d5af26602_	True
4746	False	IEC 60417	5500	Three-party call	iso.org/obp/ui/#iec:grs:60417:5500	https://www.iso.org/obp/graphics/grs/c504bcdc-f115-496c-854a-c84d4f70622a_	True
4747	False	IEC 60417	5501	Call-back	iso.org/obp/ui/#iec:grs:60417:5501	https://www.iso.org/obp/graphics/grs/1f6bbf22-5e35-4182-81a8-03278909f98f_	True
4748	False	IEC 60417	5502	Incoming calls barred	iso.org/obp/ui/#iec:grs:60417:5502	https://www.iso.org/obp/graphics/grs/3248e166-0820-4963-b4a9-c87ddd602dfd_	True
4749	False	IEC 60417	5503	General cancel	iso.org/obp/ui/#iec:grs:60417:5503	https://www.iso.org/obp/graphics/grs/2c7043d9-dff5-44be-99d1-dc7546509f05_	True
4750	False	IEC 60417	5504	Repeat last call	iso.org/obp/ui/#iec:grs:60417:5504	https://www.iso.org/obp/graphics/grs/fcc1b501-0b65-4dbc-b318-db53b6f8bb22_	True
4751	False	IEC 60417	5505	No-reply diversion	iso.org/obp/ui/#iec:grs:60417:5505	https://www.iso.org/obp/graphics/grs/de59d1f6-af26-48ac-ad2f-5f5a06d7653f_	True
4752	False	IEC 60417	5506	Enquiry call	iso.org/obp/ui/#iec:grs:60417:5506	https://www.iso.org/obp/graphics/grs/64087395-d1f1-4d4b-8f2d-4b52b555515f_	True
4753	False	IEC 60417	5507	Call waiting	iso.org/obp/ui/#iec:grs:60417:5507	https://www.iso.org/obp/graphics/grs/9c3ac2e0-36f5-4856-9a9d-1c8cfcb692e9_	True
4754	False	IEC 60417	5508	Call pick-up	iso.org/obp/ui/#iec:grs:60417:5508	https://www.iso.org/obp/graphics/grs/408cf01a-1fe9-48ef-9bae-9f618a163097_	True
4755	False	IEC 60417	5509	Disconnection	iso.org/obp/ui/#iec:grs:60417:5509	https://www.iso.org/obp/graphics/grs/d2f15495-f060-4627-b193-af2df71cb6e5_	True
4756	False	IEC 60417	5510	Additional information on screen	iso.org/obp/ui/#iec:grs:60417:5510	https://www.iso.org/obp/graphics/grs/02b5df50-9f19-4fd0-af3d-8be44399f03c_	True
4757	False	IEC 60417	5511	Menu	iso.org/obp/ui/#iec:grs:60417:5511	https://www.iso.org/obp/graphics/grs/b3ecba5a-c29d-45f2-bed7-4806b2dedd14_	True
4758	False	IEC 60417	5512	System status display	iso.org/obp/ui/#iec:grs:60417:5512	https://www.iso.org/obp/graphics/grs/3f28446e-063a-4d10-a84e-ab8728eb9435_	True
4759	False	IEC 60417	5513	Picture-in-picture, shift	iso.org/obp/ui/#iec:grs:60417:5513	https://www.iso.org/obp/graphics/grs/96a500e6-dc6f-4629-bc81-9f73c396e9e9_	True
4760	False	IEC 60417	5513-1994	Picture-in-picture shift	iso.org/obp/ui/#iec:grs:60417:5513-1994	https://www.iso.org/obp/graphics/grs/67aadf0e-b2ad-436d-be1f-593bbdcf06e4_	True
4761	False	IEC 60417	5514	Picture-in-picture, freeze	iso.org/obp/ui/#iec:grs:60417:5514	https://www.iso.org/obp/graphics/grs/c72cbb92-1002-4c79-866b-2657feaa30c9_	True
4762	False	IEC 60417	5514-1994	Picture-in-picture freeze	iso.org/obp/ui/#iec:grs:60417:5514-1994	https://www.iso.org/obp/graphics/grs/de4b309d-0fdf-4886-9cba-bc923da769cc_	True
4763	False	IEC 60417	5515	Picture-in-picture, swap	iso.org/obp/ui/#iec:grs:60417:5515	https://www.iso.org/obp/graphics/grs/137f55ea-9717-4993-8e34-872d64868a4b_	True
4764	False	IEC 60417	5515-1994	Picture-in-picture swap	iso.org/obp/ui/#iec:grs:60417:5515-1994	https://www.iso.org/obp/graphics/grs/a9ff7f94-173c-45b6-abf3-df76fc72392a_	True
4765	False	IEC 60417	5516	Picture-in-picture, select	iso.org/obp/ui/#iec:grs:60417:5516	https://www.iso.org/obp/graphics/grs/9ebce20a-d85a-49c9-8bdf-89a54b4a57d7_	True
4766	False	IEC 60417	5516-1994	Picture-in-picture select	iso.org/obp/ui/#iec:grs:60417:5516-1994	https://www.iso.org/obp/graphics/grs/1706c5c5-2b43-4588-9ecc-5681488183fd_	True
4767	False	IEC 60417	5517A	Multi-picture display	iso.org/obp/ui/#iec:grs:60417:5517A	https://www.iso.org/obp/graphics/grs/38c2d1e3-9f53-45b5-9fe5-b50fb85d9d1c_	True
4768	False	IEC 60417	5517B	Multi-picture display	iso.org/obp/ui/#iec:grs:60417:5517B	https://www.iso.org/obp/graphics/grs/48acc604-2d31-460f-ad30-eab1204ce084_	True
4769	False	IEC 60417	5518	Video disc player	iso.org/obp/ui/#iec:grs:60417:5518	https://www.iso.org/obp/graphics/grs/85207fc2-c8a3-4e31-9aa6-ddf831f18edc_	True
4770	False	IEC 60417	5519	Timed page cancel	iso.org/obp/ui/#iec:grs:60417:5519	https://www.iso.org/obp/graphics/grs/09f9d89a-f4c8-4706-b304-df8672474475_	True
4771	False	IEC 60417	5520	Subtitle	iso.org/obp/ui/#iec:grs:60417:5520	https://www.iso.org/obp/graphics/grs/6c22fee5-d044-4b2e-a65a-ca776bbcf5af_	True
4772	False	IEC 60417	5520-1994	Subtitle	iso.org/obp/ui/#iec:grs:60417:5520-1994	https://www.iso.org/obp/graphics/grs/6f92e1fd-a6eb-441a-88a8-c310ea04e9f2_	True
4773	False	IEC 60417	5521A	Video input/output	iso.org/obp/ui/#iec:grs:60417:5521A	https://www.iso.org/obp/graphics/grs/959dd561-6114-462b-aa9e-cc6a587fd150_	True
4774	False	IEC 60417	5521B	Video input/output	iso.org/obp/ui/#iec:grs:60417:5521B	https://www.iso.org/obp/graphics/grs/ca6a3a43-c25c-4adf-ada5-96282398ab91_	True
4775	False	IEC 60417	5522	Colour video input/output	iso.org/obp/ui/#iec:grs:60417:5522	https://www.iso.org/obp/graphics/grs/8dbee407-bef3-45fb-91c9-a6bad889bfbd_	True
4776	False	IEC 60417	5522-1	Colour video input/output, analogue	iso.org/obp/ui/#iec:grs:60417:5522-1	https://www.iso.org/obp/graphics/grs/3bbe3e4e-0395-4340-a57c-b917dfb3e920_	True
4777	False	IEC 60417	5522-2	Colour video input/output, digital	iso.org/obp/ui/#iec:grs:60417:5522-2	https://www.iso.org/obp/graphics/grs/27137016-db94-4716-9cda-68395e45ce5a_	True
4778	False	IEC 60417	5525A	Video input	iso.org/obp/ui/#iec:grs:60417:5525A	https://www.iso.org/obp/graphics/grs/eef25a1f-c3a4-4462-a15c-cf437a26fe38_	True
4779	False	IEC 60417	5525B	Video input	iso.org/obp/ui/#iec:grs:60417:5525B	https://www.iso.org/obp/graphics/grs/eeac4a20-61b7-40fc-98c0-9c6218e84b6a_	True
4780	False	IEC 60417	5526	Colour video input	iso.org/obp/ui/#iec:grs:60417:5526	https://www.iso.org/obp/graphics/grs/3058e47e-0218-472e-b810-b4d82a3aaa0b_	True
4781	False	IEC 60417	5526-1	Colour video input, analogue	iso.org/obp/ui/#iec:grs:60417:5526-1	https://www.iso.org/obp/graphics/grs/5e9393a3-e622-4a62-b8e1-24f056a840b1_	True
4782	False	IEC 60417	5526-2	Colour video input, digital	iso.org/obp/ui/#iec:grs:60417:5526-2	https://www.iso.org/obp/graphics/grs/d229896d-0156-4f8c-8001-954309ffb6de_	True
4783	False	IEC 60417	5529A	Video output	iso.org/obp/ui/#iec:grs:60417:5529A	https://www.iso.org/obp/graphics/grs/81130513-993f-4181-a2ff-5ca2332c65b2_	True
4784	False	IEC 60417	5529B	Video output	iso.org/obp/ui/#iec:grs:60417:5529B	https://www.iso.org/obp/graphics/grs/25f92b8d-26a4-4888-bea6-01bfc7ae38b7_	True
4785	False	IEC 60417	5530	Colour video output	iso.org/obp/ui/#iec:grs:60417:5530	https://www.iso.org/obp/graphics/grs/4e281faf-eae3-4e8a-87b1-9989a23c9d12_	True
4786	False	IEC 60417	5530-1	Colour video output, analogue	iso.org/obp/ui/#iec:grs:60417:5530-1	https://www.iso.org/obp/graphics/grs/3edb8a15-f03f-4282-bf40-2012955feeaf_	True
4787	False	IEC 60417	5530-2	Colour video output, digital	iso.org/obp/ui/#iec:grs:60417:5530-2	https://www.iso.org/obp/graphics/grs/0e693b02-6f3c-458c-9ade-f5f664457619_	True
4788	False	IEC 60417	5533	Record review	iso.org/obp/ui/#iec:grs:60417:5533	https://www.iso.org/obp/graphics/grs/ec091326-a7b7-4687-8df4-c6825b42422c_	True
4789	False	IEC 60417	5534	Power plug	iso.org/obp/ui/#iec:grs:60417:5534	https://www.iso.org/obp/graphics/grs/bb787485-c6fc-4da9-9af3-09fb6e94655f_	True
4790	False	IEC 60417	5535	Loudness	iso.org/obp/ui/#iec:grs:60417:5535	https://www.iso.org/obp/graphics/grs/266aa518-b1d5-4a4c-8626-0c0eb4ea1c37_	True
4791	False	IEC 60417	5536	Moisture	iso.org/obp/ui/#iec:grs:60417:5536	https://www.iso.org/obp/graphics/grs/a4c5f58e-c77c-4065-af12-9ebef8923ea5_	True
4792	False	IEC 60417	5537	Fader	iso.org/obp/ui/#iec:grs:60417:5537	https://www.iso.org/obp/graphics/grs/4ea8c256-c5ff-43e1-8ced-26fc51f1897a_	True
4793	False	IEC 60417	5538	Close-up	iso.org/obp/ui/#iec:grs:60417:5538	https://www.iso.org/obp/graphics/grs/390512c8-cde4-4818-a7bc-5e564243d03f_	True
4794	False	IEC 60417	5539	Wide-angle	iso.org/obp/ui/#iec:grs:60417:5539	https://www.iso.org/obp/graphics/grs/84800e17-5ff7-430b-9234-d1d977d3186c_	True
4795	False	IEC 60417	5540	Tele(photo)	iso.org/obp/ui/#iec:grs:60417:5540	https://www.iso.org/obp/graphics/grs/a71da8f6-ffbc-4010-b049-db570e770e1d_	True
4796	False	IEC 60417	5541	Background light	iso.org/obp/ui/#iec:grs:60417:5541	https://www.iso.org/obp/graphics/grs/ecb2a4da-7f0f-48b3-8d78-f9ea7a55d157_	True
4797	False	IEC 60417	5542	Plane of sensitized material; image plane	iso.org/obp/ui/#iec:grs:60417:5542	https://www.iso.org/obp/graphics/grs/83dadf8d-8c2b-4494-8036-5580cd03d389_	True
4798	False	IEC 60417	5543	Record player; phonograph	iso.org/obp/ui/#iec:grs:60417:5543	https://www.iso.org/obp/graphics/grs/6719c5a4-a95b-4c4b-8988-7e9bb6071899_	True
4799	False	IEC 60417	5544	Compact disc player	iso.org/obp/ui/#iec:grs:60417:5544	https://www.iso.org/obp/graphics/grs/61643388-37c9-489c-814c-ff6b64aa4428_	True
4800	False	IEC 60417	5546	Battery check	iso.org/obp/ui/#iec:grs:60417:5546	https://www.iso.org/obp/graphics/grs/89a0b9d9-b01c-4ccb-bb50-8a3507602cdb_	True
4801	False	IEC 60417	5546-1994	Battery check	iso.org/obp/ui/#iec:grs:60417:5546-1994	https://www.iso.org/obp/graphics/grs/75b5bb3e-7682-4068-a334-19112c716589_	True
4802	False	IEC 60417	5547	Recording, general	iso.org/obp/ui/#iec:grs:60417:5547	https://www.iso.org/obp/graphics/grs/448b86d0-42fd-43de-9f88-ac7bbc347f4a_	True
4803	False	IEC 60417	5548	Insertion of signals	iso.org/obp/ui/#iec:grs:60417:5548	https://www.iso.org/obp/graphics/grs/55229650-592f-4b35-9e9f-2654a784b7fc_	True
4804	False	IEC 60417	5549	Record muting	iso.org/obp/ui/#iec:grs:60417:5549	https://www.iso.org/obp/graphics/grs/926532df-384e-479c-a7b9-498ff002bb88_	True
4805	False	IEC 60417	5550	Tone arm, up	iso.org/obp/ui/#iec:grs:60417:5550	https://www.iso.org/obp/graphics/grs/7c3fd3a0-2129-4604-b507-4e1bf5ca8406_	True
4806	False	IEC 60417	5550-1994	Tone arm up	iso.org/obp/ui/#iec:grs:60417:5550-1994	https://www.iso.org/obp/graphics/grs/46426b1c-4b06-4825-a99c-367b5999267e_	True
4807	False	IEC 60417	5551	Tone arm, down	iso.org/obp/ui/#iec:grs:60417:5551	https://www.iso.org/obp/graphics/grs/9a9eeb0e-0a99-45a3-a092-c79d17203244_	True
4808	False	IEC 60417	5551-1994	Tone arm down	iso.org/obp/ui/#iec:grs:60417:5551-1994	https://www.iso.org/obp/graphics/grs/ef87db8c-171f-43ea-ad07-169a029cfadb_	True
4809	False	IEC 60417	5552	Colour temperature, natural light	iso.org/obp/ui/#iec:grs:60417:5552	https://www.iso.org/obp/graphics/grs/4a1717e1-f9c3-4d40-b81e-df6c8edef981_	True
4810	False	IEC 60417	5553	Colour temperature, incandescent lamp	iso.org/obp/ui/#iec:grs:60417:5553	https://www.iso.org/obp/graphics/grs/f1598a78-989e-4713-98b0-dd1887eef295_	True
4811	False	IEC 60417	5553-02	Colour temperature, incandescent lamp	iso.org/obp/ui/#iec:grs:60417:5553-02	https://www.iso.org/obp/graphics/grs/5c5b0721-73c8-48af-ab21-9bb858c3097f_	True
4812	False	IEC 60417	5554	Still mode	iso.org/obp/ui/#iec:grs:60417:5554	https://www.iso.org/obp/graphics/grs/c059b65f-0276-4107-a623-49c5010b655d_	True
4813	False	IEC 60417	5555	Tape running direction	iso.org/obp/ui/#iec:grs:60417:5555	https://www.iso.org/obp/graphics/grs/c4e5bb3c-2a34-49dd-a911-c8abd93234b0_	True
4814	False	IEC 60417	5556	Manual reverse	iso.org/obp/ui/#iec:grs:60417:5556	https://www.iso.org/obp/graphics/grs/cf589f9d-8a65-4281-bb06-39bd2bef2267_	True
4815	False	IEC 60417	5557	Auto reverse continuously	iso.org/obp/ui/#iec:grs:60417:5557	https://www.iso.org/obp/graphics/grs/cc6fd2cc-9a1a-4cb3-9b7c-8e105b3b5238_	True
4816	False	IEC 60417	5558	White balance	iso.org/obp/ui/#iec:grs:60417:5558	https://www.iso.org/obp/graphics/grs/e79710d4-fe87-4a61-885d-5ecaa7c004fe_	True
4817	False	IEC 60417	5559	Two independent audio channels	iso.org/obp/ui/#iec:grs:60417:5559	https://www.iso.org/obp/graphics/grs/f24ca40b-05f0-48ad-bf5e-60bc8b6a8c21_	True
4818	False	IEC 60417	5560	Cable television distribution	iso.org/obp/ui/#iec:grs:60417:5560	https://www.iso.org/obp/graphics/grs/ebe72c5a-3559-4366-8d56-ca348e295d63_	True
4819	False	IEC 60417	5561	Cassette	iso.org/obp/ui/#iec:grs:60417:5561	https://www.iso.org/obp/graphics/grs/bdeba8f6-e57c-47ca-958b-3a831fdfc904_	True
4820	False	IEC 60417	5562	Tape end	iso.org/obp/ui/#iec:grs:60417:5562	https://www.iso.org/obp/graphics/grs/4a9c8b99-7719-48f1-95c4-25478d4195f5_	True
4821	False	IEC 60417	5569	Locking, general	iso.org/obp/ui/#iec:grs:60417:5569	https://www.iso.org/obp/graphics/grs/145b663f-59cf-43cc-b59e-4f8618a5604c_	True
4822	False	IEC 60417	5569-1995	Locking	iso.org/obp/ui/#iec:grs:60417:5569-1995	https://www.iso.org/obp/graphics/grs/8de4b3c9-61dc-4d62-bef0-bf133b58726a_	True
4823	False	IEC 60417	5570	Unlocking	iso.org/obp/ui/#iec:grs:60417:5570	https://www.iso.org/obp/graphics/grs/c849c90c-ae07-44ad-bbc3-4759cd8d76fe_	True
4824	False	IEC 60417	5572	Cable coiling	iso.org/obp/ui/#iec:grs:60417:5572	https://www.iso.org/obp/graphics/grs/0fee9b3d-0ebe-4284-9304-222a6ce4631d_	True
4825	False	IEC 60417	5573	Water tap, closed	iso.org/obp/ui/#iec:grs:60417:5573	https://www.iso.org/obp/graphics/grs/45315484-2b3f-4f39-86e1-d80ac47846b1_	True
4826	False	IEC 60417	5574	Water tap, open	iso.org/obp/ui/#iec:grs:60417:5574	https://www.iso.org/obp/graphics/grs/3d03499e-b19c-4279-b320-c1f87765a133_	True
4827	False	IEC 60417	5575	Filter cleaning / changing	iso.org/obp/ui/#iec:grs:60417:5575	https://www.iso.org/obp/graphics/grs/27645158-52fb-45f6-ab11-8c70fda15f23_	True
4828	False	IEC 60417	5576	Bell cancel	iso.org/obp/ui/#iec:grs:60417:5576	https://www.iso.org/obp/graphics/grs/f0b71278-e83d-44ed-9e06-d5d528976e8c_	True
4829	False	IEC 60417	5576-1	Bell, cancel acknowledged; acknowledged	iso.org/obp/ui/#iec:grs:60417:5576-1	https://www.iso.org/obp/graphics/grs/f1b18751-a3b1-4688-8666-808963c616e3_	True
4830	False	IEC 60417	5576-2	Bell, cancel temporary	iso.org/obp/ui/#iec:grs:60417:5576-2	https://www.iso.org/obp/graphics/grs/634b7cc5-ba1f-4dc0-944f-e46160b5e477_	True
4831	False	IEC 60417	5576-02	Bell cancel	iso.org/obp/ui/#iec:grs:60417:5576-02	https://www.iso.org/obp/graphics/grs/9569d95c-7018-4afa-a72d-29396dd1b103_	True
4832	False	IEC 60417	5576-3	Bell, cancel temporary acknowledged; temporary acknowledged	iso.org/obp/ui/#iec:grs:60417:5576-3	https://www.iso.org/obp/graphics/grs/866fe808-1954-48a0-ae72-e26ec6ca2939_	True
4833	False	IEC 60417	5576-1995	Bell cancel	iso.org/obp/ui/#iec:grs:60417:5576-1995	https://www.iso.org/obp/graphics/grs/36539be6-cead-400f-a89f-2e6260df5593_	True
4834	False	IEC 60417	5577	Zone focus, very short distance	iso.org/obp/ui/#iec:grs:60417:5577	https://www.iso.org/obp/graphics/grs/45061b43-7861-414c-9c2b-8ed603072463_	True
4835	False	IEC 60417	5578	Zone focus, short distance	iso.org/obp/ui/#iec:grs:60417:5578	https://www.iso.org/obp/graphics/grs/f0df3888-efc8-4563-a0aa-01b3b79020df_	True
4836	False	IEC 60417	5579	Zone focus, middle distance	iso.org/obp/ui/#iec:grs:60417:5579	https://www.iso.org/obp/graphics/grs/f78b51f2-0332-4f63-8c12-3e36ac99e9c9_	True
4837	False	IEC 60417	5580	Zone focus, long distance	iso.org/obp/ui/#iec:grs:60417:5580	https://www.iso.org/obp/graphics/grs/21585bf8-dab7-418b-8ad5-de03a9a072c2_	True
4838	False	IEC 60417	5581	Save; economize	iso.org/obp/ui/#iec:grs:60417:5581	https://www.iso.org/obp/graphics/grs/222ed84e-ce07-49c3-8341-88db37d913ba_	True
4839	False	IEC 60417	5582	Suitable for use in a bath or shower	iso.org/obp/ui/#iec:grs:60417:5582	https://www.iso.org/obp/graphics/grs/18813847-7e6a-4e01-ac1b-6ac039bdf20b_	True
4840	False	IEC 60417	5583	Short wash programme	iso.org/obp/ui/#iec:grs:60417:5583	https://www.iso.org/obp/graphics/grs/1e8acab0-8ec1-4c5f-94ea-4f2d574a5dfd_	True
4841	False	IEC 60417	5584	Laundry starch	iso.org/obp/ui/#iec:grs:60417:5584	https://www.iso.org/obp/graphics/grs/60b2a6f0-41c8-46b2-aaab-08674da393ff_	True
4842	False	IEC 60417	5585	Gentle spin dry	iso.org/obp/ui/#iec:grs:60417:5585	https://www.iso.org/obp/graphics/grs/b85c86dc-1917-418d-834d-03d8147bfb79_	True
4843	False	IEC 60417	5586	Half load	iso.org/obp/ui/#iec:grs:60417:5586	https://www.iso.org/obp/graphics/grs/3f680a48-b6eb-4927-b60c-bed59c0834ef_	True
4844	False	IEC 60417	5587	Lightly soiled	iso.org/obp/ui/#iec:grs:60417:5587	https://www.iso.org/obp/graphics/grs/267ac1d4-a9e5-4f91-92a1-5e39930da252_	True
4845	False	IEC 60417	5588	Medium soiled	iso.org/obp/ui/#iec:grs:60417:5588	https://www.iso.org/obp/graphics/grs/be6f73a1-c887-4a9f-b6e3-fe15c82d4712_	True
4846	False	IEC 60417	5589	Heavily soiled	iso.org/obp/ui/#iec:grs:60417:5589	https://www.iso.org/obp/graphics/grs/6ae9c8d6-cf59-474e-8023-a6e8ce493254_	True
4847	False	IEC 60417	5594	Crease resisting	iso.org/obp/ui/#iec:grs:60417:5594	https://www.iso.org/obp/graphics/grs/4a487c90-7ff2-47ea-9b34-aff5f2981169_	True
4848	False	IEC 60417	5595	Condensate collector, general	iso.org/obp/ui/#iec:grs:60417:5595	https://www.iso.org/obp/graphics/grs/5c9b2130-7087-4269-b9ff-3902ee5f9a8b_	True
4849	False	IEC 60417	5596	Condensate collector, full	iso.org/obp/ui/#iec:grs:60417:5596	https://www.iso.org/obp/graphics/grs/43f35969-19d9-4c2c-a044-22b3b39f1865_	True
4850	False	IEC 60417	5597	Steam, low jet	iso.org/obp/ui/#iec:grs:60417:5597	https://www.iso.org/obp/graphics/grs/e9f93b5a-f45b-4d4a-ae5d-cb97934647ef_	True
4851	False	IEC 60417	5598	Steam, medium jet	iso.org/obp/ui/#iec:grs:60417:5598	https://www.iso.org/obp/graphics/grs/148499cc-f6fa-43c6-8fa2-b4464d42d97e_	True
4852	False	IEC 60417	5599	Steam, high jet	iso.org/obp/ui/#iec:grs:60417:5599	https://www.iso.org/obp/graphics/grs/5b28fc43-4f8c-4b02-9ac5-cb4cecd5c006_	True
4853	False	IEC 60417	5600	Smooth floor or surface	iso.org/obp/ui/#iec:grs:60417:5600	https://www.iso.org/obp/graphics/grs/4bc8aa76-0031-4d0b-997d-3920e65cef68_	True
4854	False	IEC 60417	5601	Carpet, general	iso.org/obp/ui/#iec:grs:60417:5601	https://www.iso.org/obp/graphics/grs/5de03923-9f84-4e06-9c09-4f222d714e20_	True
4855	False	IEC 60417	5602	Carpet, long pile	iso.org/obp/ui/#iec:grs:60417:5602	https://www.iso.org/obp/graphics/grs/d0e9631d-8a87-4f98-b24c-69e83688cbc0_	True
4856	False	IEC 60417	5603	Upholstery	iso.org/obp/ui/#iec:grs:60417:5603	https://www.iso.org/obp/graphics/grs/9b258a67-e139-428f-870b-454f049a62f1_	True
4857	False	IEC 60417	5604	Curtains	iso.org/obp/ui/#iec:grs:60417:5604	https://www.iso.org/obp/graphics/grs/0456922d-0354-4943-9d5a-f0764bb6b279_	True
4858	False	IEC 60417	5605	Brush, extended	iso.org/obp/ui/#iec:grs:60417:5605	https://www.iso.org/obp/graphics/grs/38b435ab-ea58-4964-9170-b43fec4ae70e_	True
4859	False	IEC 60417	5605-1995	Brush extended	iso.org/obp/ui/#iec:grs:60417:5605-1995	https://www.iso.org/obp/graphics/grs/310b5230-0743-4fdc-9f5b-17b1f7b65333_	True
4860	False	IEC 60417	5606	Brush, retracted	iso.org/obp/ui/#iec:grs:60417:5606	https://www.iso.org/obp/graphics/grs/096c245a-225f-433f-a506-368b4952a2ae_	True
4861	False	IEC 60417	5606-1995	Brush retracted	iso.org/obp/ui/#iec:grs:60417:5606-1995	https://www.iso.org/obp/graphics/grs/0d7cb6bd-c868-4709-88ac-0ce1687fbe9b_	True
4862	False	IEC 60417	5607	Oven, general	iso.org/obp/ui/#iec:grs:60417:5607	https://www.iso.org/obp/graphics/grs/fb35dbea-4226-41da-bd21-604726a1b702_	True
4863	False	IEC 60417	5608	Oven, rotisserie	iso.org/obp/ui/#iec:grs:60417:5608	https://www.iso.org/obp/graphics/grs/3f704c81-4810-4376-99c5-2a89f731510a_	True
4864	False	IEC 60417	5609	Oven, grill	iso.org/obp/ui/#iec:grs:60417:5609	https://www.iso.org/obp/graphics/grs/7c110b3d-eed5-44cc-ac80-5e1ff3a42b5b_	True
4865	False	IEC 60417	5610	Oven, warm circulating air	iso.org/obp/ui/#iec:grs:60417:5610	https://www.iso.org/obp/graphics/grs/d6ac2497-d011-4638-8a7d-f8f81d3161fa_	True
4866	False	IEC 60417	5611	Oven, warm air grill	iso.org/obp/ui/#iec:grs:60417:5611	https://www.iso.org/obp/graphics/grs/d9e6f5a5-efa1-490c-baed-ad5053bf1309_	True
4867	False	IEC 60417	5612	Oven, lower heating	iso.org/obp/ui/#iec:grs:60417:5612	https://www.iso.org/obp/graphics/grs/d8bce816-966b-4f77-9c85-8a9aab5d1db5_	True
4868	False	IEC 60417	5613	Oven, upper heating	iso.org/obp/ui/#iec:grs:60417:5613	https://www.iso.org/obp/graphics/grs/30ea81ea-32b5-4f11-b930-754fe5752bd8_	True
4869	False	IEC 60417	5614	Oven, lower and upper heating	iso.org/obp/ui/#iec:grs:60417:5614	https://www.iso.org/obp/graphics/grs/fcea4b04-0350-45c0-bd44-18004ca6aab4_	True
4870	False	IEC 60417	5615	Oven, microwave	iso.org/obp/ui/#iec:grs:60417:5615	https://www.iso.org/obp/graphics/grs/92a89e6d-1bab-475e-85d6-a0b4e6ad7cc0_	True
4871	False	IEC 60417	5616	Oven, microwave and turntable	iso.org/obp/ui/#iec:grs:60417:5616	https://www.iso.org/obp/graphics/grs/18fc5be0-5c78-4a88-a088-217ea87774d3_	True
4872	False	IEC 60417	5617	Oven, self-cleaning	iso.org/obp/ui/#iec:grs:60417:5617	https://www.iso.org/obp/graphics/grs/f63caa17-e4fc-47a6-8169-71b3fe71e5fa_	True
